property_id,url,title,location,price_preview,bedrooms_preview,bathrooms_preview,city,property_type
0199a5a2-42c2-77ee-805e-54f4c6ee3b4c,https://www.lamudi.com.ph/property/41032-73-54f4c6ee3b95-430b-199a5eb-80a7-7837,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",55000.0,3,2,pasig,condo
0199a452-1eff-736b-90c6-a2eb496038ba,https://www.lamudi.com.ph/property/41032-73-a2eb49603903-1f48-199a49b-910f-73b4,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",17000000.0,,,pasig,condo
0199a35e-c63c-72f9-880e-c824d89d7a52,https://www.lamudi.com.ph/property/41032-73-c824d89d7a9b-c685-199a3a7-8857-7342,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",65000.0,2,3,pasig,condo
01999e2d-00f8-731e-836e-efda39b0e160,https://www.lamudi.com.ph/property/41032-73-efda39b0e1a9-141-1999e76-83b7-7367,Condo For Rent in Ugong,"Ugong, Pasig",20000.0,,1,pasig,condo
01999ca6-e091-74ee-8bac-17e07cf1126b,https://www.lamudi.com.ph/property/41032-73-17e07cf112b4-e0da-1999cef-8bf5-7537,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",24000.0,1,1,pasig,condo
01999c7b-ae9d-7270-987c-a38b80791255,https://www.lamudi.com.ph/property/41032-73-a38b8079129e-aee6-1999cc4-98c5-72b9,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",24000.0,1,1,pasig,condo
0199996b-fba4-70b5-aec2-0d291cc04902,https://www.lamudi.com.ph/property/41032-73-d291cc0494b-fbed-19999b4-af0b-70fe,Condo For Rent in Ugong,"Ugong, Pasig",130000.0,2,2,pasig,condo
01998536-389c-731d-a0f7-b9f6b5f26877,https://www.lamudi.com.ph/property/41032-73-b9f6b5f268c0-38e5-199857f-a140-7366,Condo For Rent in Rosario,"Rosario, Pasig",58000.0,1,,pasig,condo
0199850f-e49c-715f-aaa8-acca74e4406c,https://www.lamudi.com.ph/property/41032-73-acca74e440b5-e4e5-1998558-aaf1-71a8,Condo For Rent in Ugong,"Ugong, Pasig",190000.0,3,3,pasig,condo
01998505-bc91-754d-bae2-bbb49416525a,https://www.lamudi.com.ph/property/41032-73-bbb4941652a3-bcda-199854e-bb2b-7596,Condo For Rent in Maybunga,"Maybunga, Pasig",190000.0,3,2,pasig,condo
019984e2-3791-715a-ab01-d95ca89d6538,https://www.lamudi.com.ph/property/41032-73-d95ca89d6581-37da-199852b-ab4a-71a3,Condo For Rent in San Antonio,"San Antonio, Pasig",120000.0,3,3,pasig,condo
019984d6-d58a-77d9-ae8b-c7015f69a3a5,https://www.lamudi.com.ph/property/41032-73-c7015f69a3ee-d5d3-199851f-aed4-7822,Condo For Rent in Pasig,"Pasig, Metro Manila",100000.0,3,3,pasig,condo
019984d6-168f-7233-996b-f1c2dd079c05,https://www.lamudi.com.ph/property/41032-73-f1c2dd079c4e-16d8-199851f-99b4-727c,Condo For Rent in Ugong,"Ugong, Pasig",20000.0,,1,pasig,condo
019984d0-9d10-75fc-bd5d-2774bccab508,https://www.lamudi.com.ph/property/41032-73-2774bccab551-9d59-1998519-bda6-7645,Condo For Sale in San Antonio,"San Antonio, Pasig",75000.0,3,,pasig,condo
01998208-2a0a-75cd-8ee2-74df0434694a,https://www.lamudi.com.ph/property/41032-73-74df04346993-2a53-1998251-8f2b-7616,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",70000.0,1,1,pasig,condo
019981df-ec91-77f9-a2c3-f88043e866be,https://www.lamudi.com.ph/property/41032-73-f88043e86707-ecda-1998228-a30c-7842,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",65000.0,1,1,pasig,condo
0199803e-f8d7-7266-aa00-999b1004e19e,https://www.lamudi.com.ph/property/41032-73-999b1004e1e7-f920-1998087-aa49-72af,Loft For Rent in Caniogan,"Caniogan, Pasig",60000.0,3,,pasig,condo
0199803e-8ee7-704e-a1e2-2d558a8935d5,https://www.lamudi.com.ph/property/41032-73-2d558a89361e-8f30-1998087-a22b-7097,Condo For Rent in Ugong,"Ugong, Pasig",105000.0,2,2,pasig,condo
0199803d-edeb-73b0-87d8-ae9de5454f38,https://www.lamudi.com.ph/property/41032-73-ae9de5454f81-ee34-1998086-8821-73f9,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",120000.0,2,2,pasig,condo
01998038-7403-7269-865b-27be8f60d16e,https://www.lamudi.com.ph/property/41032-73-27be8f60d1b7-744c-1998081-86a4-72b2,Penthouse For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",45000.0,1,2,pasig,condo
01998037-8fe6-7082-a512-8064f302b7d7,https://www.lamudi.com.ph/property/41032-73-8064f302b820-902f-1998080-a55b-70cb,Studio For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",35000.0,1,1,pasig,condo
01998037-8858-702d-b69c-52d02a04afcf,https://www.lamudi.com.ph/property/41032-73-52d02a04b018-88a1-1998080-b6e5-7076,Condo For Rent in Rosario,"Rosario, Pasig",22000.0,2,2,pasig,condo
01998037-7478-7007-83bc-2dab749c26d4,https://www.lamudi.com.ph/property/41032-73-2dab749c271d-74c1-1998080-8405-7050,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",70000.0,2,2,pasig,condo
01998037-67bc-72c0-999b-f1f71763c6a4,https://www.lamudi.com.ph/property/41032-73-f1f71763c6ed-6805-1998080-99e4-7309,Condo For Rent in San Antonio,"San Antonio, Pasig",45000.0,2,2,pasig,condo
01998037-448f-7268-a644-e8c89ee0c53d,https://www.lamudi.com.ph/property/41032-73-e8c89ee0c586-44d8-1998080-a68d-72b1,Condo For Rent in Manggahan,"Manggahan, Pasig",40000.0,2,2,pasig,condo
01997f3f-88f4-72c9-b58e-dfe5e56fb166,https://www.lamudi.com.ph/property/41032-73-dfe5e56fb1af-893d-1997f88-b5d7-7312,Condo For Rent in Bagong Ilog,"Bagong Ilog, Pasig",20000.0,1,1,pasig,condo
01997ea6-2056-762a-8784-6e5beb8e9a8a,https://www.lamudi.com.ph/property/41032-73-6e5beb8e9ad3-209f-1997eef-87cd-7673,Condo For Rent in Amang Rodriguez Avenue,"Amang Rodriguez Avenue, Pasig",26000.0,2,1,pasig,condo
01997d2d-9bec-71ec-bb65-7d9fda812a09,https://www.lamudi.com.ph/property/41032-73-7d9fda812a52-9c35-1997d76-bbae-7235,Condo For Rent in Bagong Ilog,"Bagong Ilog, Pasig",27000.0,2,1,pasig,condo
01997d0c-4f95-75ee-a7e0-54d05c9f226e,https://www.lamudi.com.ph/property/41032-73-54d05c9f22b7-4fde-1997d55-a829-7637,Condo For Rent in Bagong Ilog,"Bagong Ilog, Pasig",55000.0,3,2,pasig,condo
01997b0f-d323-7528-a84d-1590d4f0c883,https://www.lamudi.com.ph/property/41032-73-1590d4f0c8cc-d36c-1997b58-a896-7571,Condo For Rent in Ugong,"Ugong, Pasig",130000.0,2,2,pasig,condo
019763e9-c3ad-7de4-9d8d-86a03fa26dca,https://www.lamudi.com.ph/property/41032-73-86a03fa26e13-c3f6-1976432-9dd6-7e2d,Studio For Rent in Eastwood City,"Eastwood City, Quezon City",20000.0,1,1,quezon-city,condo
019763e9-bee7-798a-bcf2-2cc7a90ab690,https://www.lamudi.com.ph/property/41032-73-2cc7a90ab6d9-bf30-1976432-bd3b-79d3,Condo For Rent in Eastwood City,"Eastwood City, Quezon City",40000.0,2,2,quezon-city,condo
019763e9-574e-7544-a92f-c178489508c1,https://www.lamudi.com.ph/property/41032-73-c1784895090a-5797-1976432-a978-758d,Condo For Rent in Loyola Heights,"Loyola Heights, Quezon City",65000.0,2,2,quezon-city,condo
019763e6-7653-744d-a9ce-f0e33f8174a6,https://www.lamudi.com.ph/property/41032-73-f0e33f8174ef-769c-197642f-aa17-7496,Studio For Rent in Diliman,"Diliman, Quezon City",18000.0,1,1,quezon-city,condo
019763e4-dda7-7dca-84a0-a3a05a117083,https://www.lamudi.com.ph/property/41032-73-a3a05a1170cc-ddf0-197642d-84e9-7e13,Condo For Rent in Bagumbayan,"Bagumbayan, Quezon City",35000.0,1,1,quezon-city,condo
019763e4-8f7a-73c7-9bb8-f224a269add7,https://www.lamudi.com.ph/property/41032-73-f224a269ae20-8fc3-197642d-9c01-7410,Studio For Rent in Eastwood City,"Eastwood City, Quezon City",23000.0,1,1,quezon-city,condo
019763e4-8975-78f9-9e62-5fb3f09bb93b,https://www.lamudi.com.ph/property/41032-73-5fb3f09bb984-89be-197642d-9eab-7942,Condo For Rent in Eastwood City,"Eastwood City, Quezon City",35000.0,2,3,quezon-city,condo
019763e4-80ea-721c-a90f-dbdefd2c5994,https://www.lamudi.com.ph/property/41032-73-dbdefd2c59dd-8133-197642d-a958-7265,Studio For Rent in Bagumbayan,"Bagumbayan, Quezon City",25000.0,1,1,quezon-city,condo
019763e4-7c50-7da9-beed-e6dcd7b52ddf,https://www.lamudi.com.ph/property/41032-73-e6dcd7b52e28-7c99-197642d-bf36-7df2,Studio For Rent in Eastwood City,"Eastwood City, Quezon City",16000.0,1,1,quezon-city,condo
019763e4-56ca-7575-8a12-f0bbb013d7f8,https://www.lamudi.com.ph/property/41032-73-f0bbb013d841-5713-197642d-8a5b-75be,Studio For Rent in Bagumbayan,"Bagumbayan, Quezon City",20000.0,1,1,quezon-city,condo
019763e4-54c9-7196-9535-f7b28e2cbb1b,https://www.lamudi.com.ph/property/41032-73-f7b28e2cbb64-5512-197642d-957e-71df,Studio For Rent in Bagumbayan,"Bagumbayan, Quezon City",20000.0,1,1,quezon-city,condo
019763e3-d178-7b35-9467-702267f20cc3,https://www.lamudi.com.ph/property/41032-73-702267f20d0c-d1c1-197642c-94b0-7b7e,Condo For Rent in Eastwood City,"Eastwood City, Quezon City",120000.0,4,2,quezon-city,condo
019763e3-ce73-769e-9850-a43cb7a9056e,https://www.lamudi.com.ph/property/41032-73-a43cb7a905b7-cebc-197642c-9899-76e7,Studio For Rent in Eastwood City,"Eastwood City, Quezon City",23000.0,1,1,quezon-city,condo
019763e3-c691-75bb-ae39-029ff43e8713,https://www.lamudi.com.ph/property/41032-73-29ff43e875c-c6da-197642c-ae82-7604,Condo For Rent in Eastwood City,"Eastwood City, Quezon City",23000.0,1,1,quezon-city,condo
019763e3-bd2c-7bec-abb2-f1b081ac172f,https://www.lamudi.com.ph/property/41032-73-f1b081ac1778-bd75-197642c-abfb-7c35,Studio For Rent in Bagumbayan,"Bagumbayan, Quezon City",15000.0,1,1,quezon-city,condo
019763e3-ae7d-730d-b4e3-4f41fa71c081,https://www.lamudi.com.ph/property/41032-73-4f41fa71c0ca-aec6-197642c-b52c-7356,Condo For Rent in Project 7,"Project 7, Quezon City",33000.0,1,,quezon-city,condo
019763e1-2a91-7f3a-a0a5-62124602c382,https://www.lamudi.com.ph/property/41032-73-62124602c3cb-2ada-197642a-a0ee-7f83,Studio For Rent in Cubao,"Cubao, Quezon City",18000.0,1,1,quezon-city,condo
019763e0-d5ae-7879-a2bf-16ed1323f373,https://www.lamudi.com.ph/property/41032-73-16ed1323f3bc-d5f7-1976429-a308-78c2,Studio For Rent in Tatalon,"Tatalon, Quezon City",11500.0,1,1,quezon-city,condo
019763e0-cf73-75b7-8be5-eef185cb45ff,https://www.lamudi.com.ph/property/41032-73-eef185cb4648-cfbc-1976429-8c2e-7600,Condo For Rent in Tatalon,"Tatalon, Quezon City",18500.0,1,1,quezon-city,condo
019763de-acc9-7887-84c6-d0f002a306f9,https://www.lamudi.com.ph/property/41032-73-d0f002a30742-ad12-1976427-850f-78d0,Condo For Rent in Diliman,"Diliman, Quezon City",22900.0,1,1,quezon-city,condo
019763dc-8e7d-7546-8dfd-95122db9741c,https://www.lamudi.com.ph/property/41032-73-95122db97465-8ec6-1976425-8e46-758f,Condo For Rent in Bagong Ilog,"Bagong Ilog, Pasig",20000.0,1,1,quezon-city,condo
0197638c-6a70-7d97-a162-1a80a364ade9,https://www.lamudi.com.ph/property/41032-73-1a80a364ae32-6ab9-19763d5-a1ab-7de0,Studio For Rent in Loyola Heights,"Loyola Heights, Quezon City",28000.0,1,1,quezon-city,condo
0197638c-1d39-7e58-98e9-58e55f8d0e99,https://www.lamudi.com.ph/property/41032-73-58e55f8d0ee2-1d82-19763d5-9932-7ea1,Condo For Rent in Eastwood City,"Eastwood City, Quezon City",70000.0,3,2,quezon-city,condo
01976389-95e1-7a5f-9c50-697c7636eb26,https://www.lamudi.com.ph/property/41032-73-697c7636eb6f-962a-19763d2-9c99-7aa8,Studio For Sale in Nagkaisang Nayon,"Nagkaisang Nayon, Quezon City",15000.0,1,1,quezon-city,condo
01976386-f6f8-71ee-a31b-2371873c4cb8,https://www.lamudi.com.ph/property/41032-73-2371873c4d01-f741-19763cf-a364-7237,Condo For Rent in Eastwood City,"Eastwood City, Quezon City",30000.0,2,3,quezon-city,condo
01976386-f5db-7c37-80ee-1be70da68406,https://www.lamudi.com.ph/property/41032-73-1be70da6844f-f624-19763cf-8137-7c80,Loft For Rent in Diliman,"Diliman, Quezon City",30000.0,1,2,quezon-city,condo
01976386-f3fd-72a9-b06c-33a87949178a,https://www.lamudi.com.ph/property/41032-73-33a8794917d3-f446-19763cf-b0b5-72f2,Studio For Rent in New Manila,"New Manila, Quezon City",14000.0,1,1,quezon-city,condo
01976384-1c9c-750b-9f4c-fc70bc181b59,https://www.lamudi.com.ph/property/41032-73-fc70bc181ba2-1ce5-19763cd-9f95-7554,Condo For Rent in Matandang Balara,"Matandang Balara, Quezon City",50000.0,2,2,quezon-city,condo
01976383-dffd-739f-b125-7fa6812de8a0,https://www.lamudi.com.ph/property/41032-73-7fa6812de8e9-e046-19763cc-b16e-73e8,Condo For Rent in Eastwood City,"Eastwood City, Quezon City",30000.0,1,1,quezon-city,condo
01976382-5fef-7368-a57d-127299d09dd2,https://www.lamudi.com.ph/property/41032-73-127299d09e1b-6038-19763cb-a5c6-73b1,Condo For Rent in New Manila,"New Manila, Quezon City",35000.0,2,1,quezon-city,condo
f1948265-15b3-4eb6-b638-c1b702ed60f4,https://www.lamudi.com.ph/property/41032-73-c1b702ed613d-15fc-f19482ae-b681-4eff,Condo For Sale in Bel-Air,"Bel-Air, Makati",40000.0,,1,makati,condo
f08b75ae-e215-4071-a7fc-d2d3073b46a7,https://www.lamudi.com.ph/property/41032-73-d2d3073b46f0-e25e-f08b75f7-a845-40ba,Condo For Rent in Urdaneta,"Urdaneta, Makati",40000.0,1,1,makati,condo
ed956336-d9e7-4f1b-bcc5-6aa85d4dc24b,https://www.lamudi.com.ph/property/41032-73-6aa85d4dc294-da30-ed95637f-bd0e-4f64,Condo For Sale in Legazpi Village,"Legazpi Village, Makati",55000.0,2,2,makati,condo
ecdd4e7b-adf7-4bc9-9b8a-4317ae9d1ec2,https://www.lamudi.com.ph/property/41032-73-4317ae9d1f0b-ae40-ecdd4ec4-9bd3-4c12,Condo For Rent in San Antonio,"San Antonio, Makati",28000.0,1,1,makati,condo
ebdc68b7-c17f-4053-a4c2-83e94b75c31a,https://www.lamudi.com.ph/property/41032-73-83e94b75c363-c1c8-ebdc6900-a50b-409c,Condo For Sale in Antonio Arnaiz Avenue,"Antonio Arnaiz Avenue, Makati",250000.0,3,3,makati,condo
eb5aa33c-c437-4377-8c35-c7ba139d12c9,https://www.lamudi.com.ph/property/41032-73-c7ba139d1312-c480-eb5aa385-8c7e-43c0,Condo For Rent in Legazpi Village,"Legazpi Village, Makati",100000.0,2,2,makati,condo
eb0f8c51-c73d-4927-aa50-73d385cceb34,https://www.lamudi.com.ph/property/41032-73-73d385cceb7d-c786-eb0f8c9a-aa99-4970,Condo For Sale in Pio Del Pilar,"Pio Del Pilar, Makati",,2,1,makati,condo
eae10180-6454-4a6b-9fd0-9925d79c5227,https://www.lamudi.com.ph/property/41032-73-9925d79c5270-649d-eae101c9-a019-4ab4,Condo For Sale in Pinagkaisahan,"Pinagkaisahan, Makati",15000.0,1,1,makati,condo
e96eef7c-ad1f-41bf-a202-f9fb8eb560c6,https://www.lamudi.com.ph/property/41032-73-f9fb8eb5610f-ad68-e96eefc5-a24b-4208,Condo For Rent in Bel-Air,"Bel-Air, Makati",70000.0,1,1,makati,condo
e840ab20-c947-4808-ac8e-f3eecae0bf7d,https://www.lamudi.com.ph/property/41032-73-f3eecae0bfc6-c990-e840ab69-acd7-4851,Condo For Sale in Bel-Air,"Bel-Air, Makati",75000.0,2,2,makati,condo
e6ad7c80-0eeb-4247-86c2-def3a329fc93,https://www.lamudi.com.ph/property/41032-73-def3a329fcdc-f34-e6ad7cc9-870b-4290,Condo For Sale in Antonio Arnaiz Avenue,"Antonio Arnaiz Avenue, Makati",55000.0,1,1,makati,condo
e5d99330-1edf-1024-a8f9-1d606115d221,https://www.lamudi.com.ph/property/41032-73-1d606115d26a-1f28-e5d99379-a942-106d,Condo For Rent in Legazpi Village,"Legazpi Village, Makati",185000.0,3,3,makati,condo
e4d2b3ec-45ba-498d-83f2-28234fa65b7d,https://www.lamudi.com.ph/property/41032-73-28234fa65bc6-4603-e4d2b435-843b-49d6,Condo For Rent in San Antonio,"San Antonio, Makati",65000.0,2,2,makati,condo
e4b26c13-ae57-49ff-becc-3d617269a5f8,https://www.lamudi.com.ph/property/41032-73-3d617269a641-aea0-e4b26c5c-bf15-4a48,Condo For Sale in San Antonio,"San Antonio, Makati",60000.0,2,2,makati,condo
e4a39a55-4939-4d17-8c16-f03878e63874,https://www.lamudi.com.ph/property/41032-73-f03878e638bd-4982-e4a39a9e-8c5f-4d60,Condo For Rent in Poblacion,"Poblacion, Pateros",90000.0,2,2,makati,condo
e49c0f7c-e70b-43bb-bd06-e3c3a40571c6,https://www.lamudi.com.ph/property/41032-73-e3c3a405720f-e754-e49c0fc5-bd4f-4404,Condo For Rent in Guadalupe Viejo,"Guadalupe Viejo, Makati",42000.0,1,1,makati,condo
e336f4e0-7c18-1f9f-a257-256cd2aaf34f,https://www.lamudi.com.ph/property/41032-73-256cd2aaf398-7c61-e336f529-a2a0-1fe8,Condo For Sale in Makati,"Makati, Metro Manila",45000.0,2,1,makati,condo
e2d733bf-fdc1-42d1-abd4-05933b023fbd,https://www.lamudi.com.ph/property/41032-73-5933b024006-fe0a-e2d73408-ac1d-431a,Condo For Rent in Legazpi Village,"Legazpi Village, Makati",200000.0,3,3,makati,condo
e0f5ad6f-ce0c-441d-8c92-326c15b00adb,https://www.lamudi.com.ph/property/41032-73-326c15b00b24-ce55-e0f5adb8-8cdb-4466,Condo For Rent in Bangkal,"Bangkal, Makati",26000.0,1,1,makati,condo
e004a861-47c2-4952-97db-3c26723d85ee,https://www.lamudi.com.ph/property/41032-73-3c26723d8637-480b-e004a8aa-9824-499b,Condo For Sale in Bel-Air,"Bel-Air, Makati",200000.0,3,,makati,condo
df99546c-80fc-453b-bd4e-6b6fa305725d,https://www.lamudi.com.ph/property/41032-73-6b6fa30572a6-8145-df9954b5-bd97-4584,Condo For Rent in Poblacion,"Poblacion, Pateros",55000.0,1,1,makati,condo
df6599fa-f02c-4f54-8317-e2573ab800d4,https://www.lamudi.com.ph/property/41032-73-e2573ab8011d-f075-df659a43-8360-4f9d,Condo For Rent in South Forbes,"South Forbes, Makati",65000.0,2,2,makati,condo
de402440-be5a-1018-aae6-257af3e1a2f2,https://www.lamudi.com.ph/property/41032-73-257af3e1a33b-bea3-de402489-ab2f-1061,Condo For Rent in San Antonio,"San Antonio, Makati",80000.0,3,3,makati,condo
dcf8cd1f-fe5d-4095-8821-53d535172401,https://www.lamudi.com.ph/property/41032-73-53d53517244a-fea6-dcf8cd68-886a-40de,Condo For Rent in Bel-Air,"Bel-Air, Makati",60000.0,2,2,makati,condo
dccdb21e-ec5f-4812-935d-8a5bfc530ac7,https://www.lamudi.com.ph/property/41032-73-8a5bfc530b10-eca8-dccdb267-93a6-485b,Condo For Rent in Bel-Air,"Bel-Air, Makati",60000.0,2,2,makati,condo
db6ed822-0d2c-43b6-951d-dbe62da9bcee,https://www.lamudi.com.ph/property/41032-73-dbe62da9bd37-d75-db6ed86b-9566-43ff,Condo For Rent in San Antonio,"San Antonio, Makati",75000.0,2,2,makati,condo
daee2c8b-67c2-4c4b-a038-5d98bb8e8f88,https://www.lamudi.com.ph/property/41032-73-5d98bb8e8fd1-680b-daee2cd4-a081-4c94,Condo For Rent in Poblacion,"Poblacion, Pateros",170000.0,3,3,makati,condo
daec4532-b89b-4b4d-9593-0afa1ea4dffa,https://www.lamudi.com.ph/property/41032-73-afa1ea4e043-b8e4-daec457b-95dc-4b96,Condo For Rent in Urdaneta,"Urdaneta, Makati",320000.0,3,4,makati,condo
da800f4e-d1fe-4bb5-af9c-894ffd928255,https://www.lamudi.com.ph/property/41032-73-894ffd92829e-d247-da800f97-afe5-4bfe,Condo For Rent in Poblacion,"Poblacion, Pateros",85000.0,1,1,makati,condo
d968dd8b-6503-4106-838e-6b0ae09ebcf9,https://www.lamudi.com.ph/property/41032-73-6b0ae09ebd42-654c-d968ddd4-83d7-414f,Condo For Rent in Guadalupe Viejo,"Guadalupe Viejo, Makati",42000.0,1,1,makati,condo
01976c58-3535-7b59-9e9f-5b3d6d16d3df,https://www.lamudi.com.ph/property/41032-73-5b3d6d16d428-357e-1976ca1-9ee8-7ba2,Condotel For Rent in Bagong Ilog,"Bagong Ilog, Pasig",23000.0,1,1,pasig,condo
01976c57-de08-7c37-b7e5-883aa6ed5f41,https://www.lamudi.com.ph/property/41032-73-883aa6ed5f8a-de51-1976ca0-b82e-7c80,Condo For Rent in Ugong,"Ugong, Pasig",35000.0,1,,pasig,condo
01976c57-76cb-78ec-a48b-ee27d291ddb9,https://www.lamudi.com.ph/property/41032-73-ee27d291de02-7714-1976ca0-a4d4-7935,Penthouse For Rent in San Antonio,"San Antonio, Pasig",30000.0,1,1,pasig,condo
01976c56-c3d8-7e29-bf61-908fa391198e,https://www.lamudi.com.ph/property/41032-73-908fa39119d7-c421-1976c9f-bfaa-7e72,Penthouse For Rent in Valle Verde 2,"Valle Verde 2, Pasig",150000.0,3,4,pasig,condo
01976c56-b553-77fa-a130-fa320f83c08f,https://www.lamudi.com.ph/property/41032-73-fa320f83c0d8-b59c-1976c9f-a179-7843,Condo For Rent in Bagong Ilog,"Bagong Ilog, Pasig",23000.0,2,1,pasig,condo
01976c56-1175-7f26-99f6-527ea9979874,https://www.lamudi.com.ph/property/41032-73-527ea99798bd-11be-1976c9f-9a3f-7f6f,Studio For Rent in Maybunga,"Maybunga, Pasig",30000.0,1,1,pasig,condo
01976c55-6fe0-733f-970e-d5a21b51a5a5,https://www.lamudi.com.ph/property/41032-73-d5a21b51a5ee-7029-1976c9e-9757-7388,Condo For Rent in Buayang Bato,"Buayang Bato, Mandaluyong",20000.0,1,1,pasig,condo
01976c51-ec01-7795-84f0-c62e88d0b9cf,https://www.lamudi.com.ph/property/41032-73-c62e88d0ba18-ec4a-1976c9a-8539-77de,Condotel For Rent in Ugong,"Ugong, Pasig",32000.0,1,1,pasig,condo
01976c51-e546-70ec-9ba4-43bbcad33568,https://www.lamudi.com.ph/property/41032-73-43bbcad335b1-e58f-1976c9a-9bed-7135,Condotel For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",135000.0,2,1,pasig,condo
01976c51-c43d-7aff-8b5a-a83bd64a0f70,https://www.lamudi.com.ph/property/41032-73-a83bd64a0fb9-c486-1976c9a-8ba3-7b48,Condo For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",70000.0,1,1,pasig,condo
01976c51-4e00-72ac-961d-681f72b13706,https://www.lamudi.com.ph/property/41032-73-681f72b1374f-4e49-1976c9a-9666-72f5,Condo For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",70000.0,1,1,pasig,condo
01976c50-920f-7090-a3fa-fc9f66c6c65f,https://www.lamudi.com.ph/property/41032-73-fc9f66c6c6a8-9258-1976c99-a443-70d9,Condo For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",50000.0,3,3,pasig,condo
01976c50-633b-7b90-929c-38f61cbdae54,https://www.lamudi.com.ph/property/41032-73-38f61cbdae9d-6384-1976c99-92e5-7bd9,Condo For Rent in Pasig,"Pasig, Metro Manila",120000.0,3,3,pasig,condo
01976c4f-24da-7c47-a3dc-bcb4c8963032,https://www.lamudi.com.ph/property/41032-73-bcb4c896307b-2523-1976c98-a425-7c90,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",40000.0,1,1,pasig,condo
01976c4f-217b-7745-952d-88dc95081078,https://www.lamudi.com.ph/property/41032-73-88dc950810c1-21c4-1976c98-9576-778e,Condo For Rent in Pasig,"Pasig, Metro Manila",140000.0,3,3,pasig,condo
01976c4f-04c1-7b3b-8bf2-35885abea793,https://www.lamudi.com.ph/property/41032-73-35885abea7dc-50a-1976c98-8c3b-7b84,Condo For Rent in Caniogan,"Caniogan, Pasig",33000.0,2,1,pasig,condo
01976c4e-4b59-7db0-9253-9cdf3c3a2b32,https://www.lamudi.com.ph/property/41032-73-9cdf3c3a2b7b-4ba2-1976c97-929c-7df9,Condo For Rent in Capitol Subdivision,"Capitol Subdivision, Pasig",250000.0,3,,pasig,condo
01976c4d-ebce-79ae-9a50-f1106b086618,https://www.lamudi.com.ph/property/41032-73-f1106b086661-ec17-1976c96-9a99-79f7,Condo For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",60000.0,1,1,pasig,condo
01976c4d-e5fd-7bf7-bb85-53b817941591,https://www.lamudi.com.ph/property/41032-73-53b8179415da-e646-1976c96-bbce-7c40,Studio For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",39000.0,1,1,pasig,condo
01976c4c-6dae-7c34-aea8-690de241f811,https://www.lamudi.com.ph/property/41032-73-690de241f85a-6df7-1976c95-aef1-7c7d,Condo For Rent in Pasig,"Pasig, Metro Manila",65000.0,2,1,pasig,condo
01976c4c-637e-72f0-a627-bffaf65c5c97,https://www.lamudi.com.ph/property/41032-73-bffaf65c5ce0-63c7-1976c95-a670-7339,Condo For Rent in Ugong,"Ugong, Pasig",85000.0,2,1,pasig,condo
01976c4c-60e8-70a0-b28b-26cb986cbf93,https://www.lamudi.com.ph/property/41032-73-26cb986cbfdc-6131-1976c95-b2d4-70e9,Condo For Rent in Ugong,"Ugong, Pasig",65000.0,3,2,pasig,condo
01976c4b-f1d8-729f-bb02-c600ae597aa3,https://www.lamudi.com.ph/property/41032-73-c600ae597aec-f221-1976c94-bb4b-72e8,Condo For Rent in Pasig,"Pasig, Metro Manila",100000.0,3,3,pasig,condo
01976c4a-d52c-75de-8f0b-9a7f9590e796,https://www.lamudi.com.ph/property/41032-73-9a7f9590e7df-d575-1976c93-8f54-7627,Condo For Rent in Kapitolyo,"Kapitolyo, Pasig",34000.0,2,1,pasig,condo
01976c4a-8dac-72e8-a39d-1a10ca9d2bdb,https://www.lamudi.com.ph/property/41032-73-1a10ca9d2c24-8df5-1976c93-a3e6-7331,Condo For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",60000.0,1,1,pasig,condo
01976c4a-7fc1-72a0-aca0-5b63bd6f4943,https://www.lamudi.com.ph/property/41032-73-5b63bd6f498c-800a-1976c93-ace9-72e9,Studio For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",30000.0,1,1,pasig,condo
01976c4a-5f31-787a-adc8-b5de24629f80,https://www.lamudi.com.ph/property/41032-73-b5de24629fc9-5f7a-1976c93-ae11-78c3,Studio For Rent in Wack-Wack Greenhills,"Wack-Wack Greenhills, Mandaluyong",40000.0,1,1,pasig,condo
